fecha,demanda_Real,tipo_dia,anio,hora,mes
2021-04-08 16:00:00+00:00,25381.718,Lunes-Viernes,2021,16,4
2021-04-08 17:00:00+00:00,25751.072,Lunes-Viernes,2021,17,4
2021-04-08 18:00:00+00:00,27345.049,Lunes-Viernes,2021,18,4
2021-04-08 19:00:00+00:00,28855.164,Lunes-Viernes,2021,19,4
2021-04-08 20:00:00+00:00,26400.926,Lunes-Viernes,2021,20,4
2021-04-08 21:00:00+00:00,24072.68,Lunes-Viernes,2021,21,4
2021-04-08 22:00:00+00:00,22564.374,Lunes-Viernes,2021,22,4
2021-04-08 23:00:00+00:00,21196.449,Lunes-Viernes,2021,23,4
2021-04-09 00:00:00+00:00,20347.544,Lunes-Viernes,2021,0,4
2021-04-09 01:00:00+00:00,19983.363,Lunes-Viernes,2021,1,4
2021-04-09 02:00:00+00:00,19799.529,Lunes-Viernes,2021,2,4
2021-04-09 03:00:00+00:00,20191.228,Lunes-Viernes,2021,3,4
2021-04-09 04:00:00+00:00,22455.971,Lunes-Viernes,2021,4,4
2021-04-09 05:00:00+00:00,25233.883,Lunes-Viernes,2021,5,4
2021-04-09 06:00:00+00:00,26960.378,Lunes-Viernes,2021,6,4
2021-04-09 07:00:00+00:00,28266.761,Lunes-Viernes,2021,7,4
2021-04-09 08:00:00+00:00,28836.693,Lunes-Viernes,2021,8,4
2021-04-09 09:00:00+00:00,29169.638,Lunes-Viernes,2021,9,4
2021-04-09 10:00:00+00:00,29378.718,Lunes-Viernes,2021,10,4
2021-04-09 11:00:00+00:00,29305.248,Lunes-Viernes,2021,11,4
2021-04-09 12:00:00+00:00,28499.384,Lunes-Viernes,2021,12,4
2021-04-09 13:00:00+00:00,27162.946,Lunes-Viernes,2021,13,4
2021-04-09 14:00:00+00:00,26346.235,Lunes-Viernes,2021,14,4
2021-04-09 15:00:00+00:00,25967.663,Lunes-Viernes,2021,15,4
2021-04-09 16:00:00+00:00,25605.289,Lunes-Viernes,2021,16,4
2021-04-09 17:00:00+00:00,25643.86,Lunes-Viernes,2021,17,4
2021-04-09 18:00:00+00:00,26748.947,Lunes-Viernes,2021,18,4
2021-04-09 19:00:00+00:00,28028.14,Lunes-Viernes,2021,19,4
2021-04-09 20:00:00+00:00,25867.881,Lunes-Viernes,2021,20,4
2021-04-09 21:00:00+00:00,23902.13,Lunes-Viernes,2021,21,4
2021-04-09 22:00:00+00:00,22365.433,Lunes-Viernes,2021,22,4
2021-04-09 23:00:00+00:00,21002.958,Lunes-Viernes,2021,23,4
2021-04-10 00:00:00+00:00,19882.544,Fin de semana,2021,0,4
2021-04-10 01:00:00+00:00,19411.541,Fin de semana,2021,1,4
2021-04-10 02:00:00+00:00,19141.636,Fin de semana,2021,2,4
2021-04-10 03:00:00+00:00,18989.67,Fin de semana,2021,3,4
2021-04-10 04:00:00+00:00,19478.531,Fin de semana,2021,4,4
2021-04-10 05:00:00+00:00,20155.332,Fin de semana,2021,5,4
2021-04-10 06:00:00+00:00,21207.335,Fin de semana,2021,6,4
2021-04-10 07:00:00+00:00,23565.39,Fin de semana,2021,7,4
2021-04-10 08:00:00+00:00,25188.464,Fin de semana,2021,8,4
2021-04-10 09:00:00+00:00,25806.382,Fin de semana,2021,9,4
2021-04-10 10:00:00+00:00,25980.742,Fin de semana,2021,10,4
2021-04-10 11:00:00+00:00,26125.824,Fin de semana,2021,11,4
2021-04-10 12:00:00+00:00,25484.553,Fin de semana,2021,12,4
2021-04-10 13:00:00+00:00,23853.535,Fin de semana,2021,13,4
2021-04-10 14:00:00+00:00,22721.463,Fin de semana,2021,14,4
2021-04-10 15:00:00+00:00,22169.488,Fin de semana,2021,15,4
2021-04-10 16:00:00+00:00,21922.847,Fin de semana,2021,16,4
2021-04-10 17:00:00+00:00,22254.404,Fin de semana,2021,17,4
2021-04-10 18:00:00+00:00,23571.358,Fin de semana,2021,18,4
2021-04-10 19:00:00+00:00,25473.291,Fin de semana,2021,19,4
2021-04-10 20:00:00+00:00,23814.611,Fin de semana,2021,20,4
2021-04-10 21:00:00+00:00,22071.877,Fin de semana,2021,21,4
2021-04-10 22:00:00+00:00,20455.314,Fin de semana,2021,22,4
2021-04-10 23:00:00+00:00,18912.48,Fin de semana,2021,23,4
2021-04-11 00:00:00+00:00,17885.652,Fin de semana,2021,0,4
2021-04-11 01:00:00+00:00,17367.726,Fin de semana,2021,1,4
2021-04-11 02:00:00+00:00,17053.061,Fin de semana,2021,2,4
2021-04-11 03:00:00+00:00,17109.33,Fin de semana,2021,3,4
2021-04-11 04:00:00+00:00,17462.384,Fin de semana,2021,4,4
2021-04-11 05:00:00+00:00,17716.202,Fin de semana,2021,5,4
2021-04-11 06:00:00+00:00,18363.397,Fin de semana,2021,6,4
2021-04-11 07:00:00+00:00,20480.794,Fin de semana,2021,7,4
2021-04-11 08:00:00+00:00,22354.473,Fin de semana,2021,8,4
2021-04-11 09:00:00+00:00,23327.534,Fin de semana,2021,9,4
2021-04-11 10:00:00+00:00,23464.601,Fin de semana,2021,10,4
2021-04-11 11:00:00+00:00,23872.532,Fin de semana,2021,11,4
2021-04-11 12:00:00+00:00,23803.821,Fin de semana,2021,12,4
2021-04-11 13:00:00+00:00,22013.857,Fin de semana,2021,13,4
2021-04-11 14:00:00+00:00,20908.109,Fin de semana,2021,14,4
2021-04-11 15:00:00+00:00,20549.894,Fin de semana,2021,15,4
2021-04-11 16:00:00+00:00,20669.391,Fin de semana,2021,16,4
2021-04-11 17:00:00+00:00,21272.764,Fin de semana,2021,17,4
2021-04-11 18:00:00+00:00,22887.243,Fin de semana,2021,18,4
2021-04-11 19:00:00+00:00,24999.367,Fin de semana,2021,19,4
2021-04-11 20:00:00+00:00,23747.154,Fin de semana,2021,20,4
2021-04-11 21:00:00+00:00,22063.791,Fin de semana,2021,21,4
2021-04-11 22:00:00+00:00,20569.56,Fin de semana,2021,22,4
2021-04-11 23:00:00+00:00,19213.644,Fin de semana,2021,23,4
2021-04-12 00:00:00+00:00,18400.077,Lunes-Viernes,2021,0,4
2021-04-12 01:00:00+00:00,18063.229,Lunes-Viernes,2021,1,4
2021-04-12 02:00:00+00:00,18162.436,Lunes-Viernes,2021,2,4
2021-04-12 03:00:00+00:00,18812.494,Lunes-Viernes,2021,3,4
2021-04-12 04:00:00+00:00,21313.377,Lunes-Viernes,2021,4,4
2021-04-12 05:00:00+00:00,24407.976,Lunes-Viernes,2021,5,4
2021-04-12 06:00:00+00:00,26385.989,Lunes-Viernes,2021,6,4
2021-04-12 07:00:00+00:00,27660.241,Lunes-Viernes,2021,7,4
2021-04-12 08:00:00+00:00,28208.936,Lunes-Viernes,2021,8,4
2021-04-12 09:00:00+00:00,28282.985,Lunes-Viernes,2021,9,4
2021-04-12 10:00:00+00:00,28293.392,Lunes-Viernes,2021,10,4
2021-04-12 11:00:00+00:00,28102.699,Lunes-Viernes,2021,11,4
2021-04-12 12:00:00+00:00,27532.117,Lunes-Viernes,2021,12,4
2021-04-12 13:00:00+00:00,26303.743,Lunes-Viernes,2021,13,4
2021-04-12 14:00:00+00:00,25571.576,Lunes-Viernes,2021,14,4
2021-04-12 15:00:00+00:00,25183.838,Lunes-Viernes,2021,15,4
2021-04-12 16:00:00+00:00,24922.809,Lunes-Viernes,2021,16,4
2021-04-12 17:00:00+00:00,25376.521,Lunes-Viernes,2021,17,4
2021-04-12 18:00:00+00:00,26964.335,Lunes-Viernes,2021,18,4
2021-04-12 19:00:00+00:00,28490.353,Lunes-Viernes,2021,19,4
2021-04-12 20:00:00+00:00,26120.687,Lunes-Viernes,2021,20,4
2021-04-12 21:00:00+00:00,23756.772,Lunes-Viernes,2021,21,4
2021-04-12 22:00:00+00:00,22137.341,Lunes-Viernes,2021,22,4
2021-04-12 23:00:00+00:00,20809.897,Lunes-Viernes,2021,23,4
2021-04-13 00:00:00+00:00,20037.551,Lunes-Viernes,2021,0,4
2021-04-13 01:00:00+00:00,19741.483,Lunes-Viernes,2021,1,4
2021-04-13 02:00:00+00:00,19653.989,Lunes-Viernes,2021,2,4
2021-04-13 03:00:00+00:00,20212.071,Lunes-Viernes,2021,3,4
2021-04-13 04:00:00+00:00,22517.808,Lunes-Viernes,2021,4,4
2021-04-13 05:00:00+00:00,25467.763,Lunes-Viernes,2021,5,4
2021-04-13 06:00:00+00:00,27266.776,Lunes-Viernes,2021,6,4
2021-04-13 07:00:00+00:00,28232.001,Lunes-Viernes,2021,7,4
2021-04-13 08:00:00+00:00,28850.865,Lunes-Viernes,2021,8,4
2021-04-13 09:00:00+00:00,29023.531,Lunes-Viernes,2021,9,4
2021-04-13 10:00:00+00:00,29162.606,Lunes-Viernes,2021,10,4
2021-04-13 11:00:00+00:00,29038.304,Lunes-Viernes,2021,11,4
2021-04-13 12:00:00+00:00,28254.839,Lunes-Viernes,2021,12,4
2021-04-13 13:00:00+00:00,27065.875,Lunes-Viernes,2021,13,4
2021-04-13 14:00:00+00:00,26506.045,Lunes-Viernes,2021,14,4
2021-04-13 15:00:00+00:00,26260.531,Lunes-Viernes,2021,15,4
2021-04-13 16:00:00+00:00,25978.866,Lunes-Viernes,2021,16,4
2021-04-13 17:00:00+00:00,26455.038,Lunes-Viernes,2021,17,4
2021-04-13 18:00:00+00:00,27901.374,Lunes-Viernes,2021,18,4
2021-04-13 19:00:00+00:00,29114.132,Lunes-Viernes,2021,19,4
2021-04-13 20:00:00+00:00,26450.523,Lunes-Viernes,2021,20,4
2021-04-13 21:00:00+00:00,24098.096,Lunes-Viernes,2021,21,4
2021-04-13 22:00:00+00:00,22639.527,Lunes-Viernes,2021,22,4
2021-04-13 23:00:00+00:00,21181.748,Lunes-Viernes,2021,23,4
2021-04-14 00:00:00+00:00,20396.241,Lunes-Viernes,2021,0,4
2021-04-14 01:00:00+00:00,20071.272,Lunes-Viernes,2021,1,4
2021-04-14 02:00:00+00:00,19944.466,Lunes-Viernes,2021,2,4
2021-04-14 03:00:00+00:00,20473.109,Lunes-Viernes,2021,3,4
2021-04-14 04:00:00+00:00,22655.164,Lunes-Viernes,2021,4,4
2021-04-14 05:00:00+00:00,25636.166,Lunes-Viernes,2021,5,4
2021-04-14 06:00:00+00:00,27287.094,Lunes-Viernes,2021,6,4
2021-04-14 07:00:00+00:00,28211.081,Lunes-Viernes,2021,7,4
2021-04-14 08:00:00+00:00,28583.235,Lunes-Viernes,2021,8,4
2021-04-14 09:00:00+00:00,28852.171,Lunes-Viernes,2021,9,4
2021-04-14 10:00:00+00:00,29058.631,Lunes-Viernes,2021,10,4
2021-04-14 11:00:00+00:00,28810.196,Lunes-Viernes,2021,11,4
2021-04-14 12:00:00+00:00,27989.766,Lunes-Viernes,2021,12,4
2021-04-14 13:00:00+00:00,26895.142,Lunes-Viernes,2021,13,4
2021-04-14 14:00:00+00:00,26427.678,Lunes-Viernes,2021,14,4
2021-04-14 15:00:00+00:00,26067.121,Lunes-Viernes,2021,15,4
2021-04-14 16:00:00+00:00,25796.335,Lunes-Viernes,2021,16,4
2021-04-14 17:00:00+00:00,26292.115,Lunes-Viernes,2021,17,4
2021-04-14 18:00:00+00:00,27916.587,Lunes-Viernes,2021,18,4
2021-04-14 19:00:00+00:00,29023.711,Lunes-Viernes,2021,19,4
2021-04-14 20:00:00+00:00,26358.03,Lunes-Viernes,2021,20,4
2021-04-14 21:00:00+00:00,24177.858,Lunes-Viernes,2021,21,4
2021-04-14 22:00:00+00:00,22634.778,Lunes-Viernes,2021,22,4
2021-04-14 23:00:00+00:00,21220.522,Lunes-Viernes,2021,23,4
2021-04-15 00:00:00+00:00,20367.556,Lunes-Viernes,2021,0,4
2021-04-15 01:00:00+00:00,20079.726,Lunes-Viernes,2021,1,4
2021-04-15 02:00:00+00:00,19933.955,Lunes-Viernes,2021,2,4
2021-04-15 03:00:00+00:00,20406.389,Lunes-Viernes,2021,3,4
2021-04-15 04:00:00+00:00,22693.501,Lunes-Viernes,2021,4,4
2021-04-15 05:00:00+00:00,25328.493,Lunes-Viernes,2021,5,4
2021-04-15 06:00:00+00:00,27055.031,Lunes-Viernes,2021,6,4
2021-04-15 07:00:00+00:00,28200.405,Lunes-Viernes,2021,7,4
2021-04-15 08:00:00+00:00,28668.078,Lunes-Viernes,2021,8,4
2021-04-15 09:00:00+00:00,29055.225,Lunes-Viernes,2021,9,4
2021-04-15 10:00:00+00:00,29141.277,Lunes-Viernes,2021,10,4
2021-04-15 11:00:00+00:00,29051.976,Lunes-Viernes,2021,11,4
2021-04-15 12:00:00+00:00,28311.713,Lunes-Viernes,2021,12,4
2021-04-15 13:00:00+00:00,27185.229,Lunes-Viernes,2021,13,4
2021-04-15 14:00:00+00:00,26616.286,Lunes-Viernes,2021,14,4
2021-04-15 15:00:00+00:00,26354.395,Lunes-Viernes,2021,15,4
2021-04-15 16:00:00+00:00,26071.594,Lunes-Viernes,2021,16,4
2021-04-15 17:00:00+00:00,26488.1,Lunes-Viernes,2021,17,4
2021-04-15 18:00:00+00:00,27914.157,Lunes-Viernes,2021,18,4
2021-04-15 19:00:00+00:00,29009.82,Lunes-Viernes,2021,19,4
2021-04-15 20:00:00+00:00,26577.581,Lunes-Viernes,2021,20,4
2021-04-15 21:00:00+00:00,24274.829,Lunes-Viernes,2021,21,4
2021-04-15 22:00:00+00:00,22718.601,Lunes-Viernes,2021,22,4
2021-04-15 23:00:00+00:00,21442.032,Lunes-Viernes,2021,23,4
2021-04-16 00:00:00+00:00,20562.5,Lunes-Viernes,2021,0,4
2021-04-16 01:00:00+00:00,20169.836,Lunes-Viernes,2021,1,4
2021-04-16 02:00:00+00:00,20128.941,Lunes-Viernes,2021,2,4
2021-04-16 03:00:00+00:00,20468.373,Lunes-Viernes,2021,3,4
2021-04-16 04:00:00+00:00,22686.63,Lunes-Viernes,2021,4,4
2021-04-16 05:00:00+00:00,25525.436,Lunes-Viernes,2021,5,4
2021-04-16 06:00:00+00:00,27250.915,Lunes-Viernes,2021,6,4
2021-04-16 07:00:00+00:00,28276.853,Lunes-Viernes,2021,7,4
2021-04-16 08:00:00+00:00,28603.814,Lunes-Viernes,2021,8,4
2021-04-16 09:00:00+00:00,28732.93,Lunes-Viernes,2021,9,4
2021-04-16 10:00:00+00:00,28683.702,Lunes-Viernes,2021,10,4
2021-04-16 11:00:00+00:00,28450.668,Lunes-Viernes,2021,11,4
2021-04-16 12:00:00+00:00,27822.179,Lunes-Viernes,2021,12,4
2021-04-16 13:00:00+00:00,26766.622,Lunes-Viernes,2021,13,4
2021-04-16 14:00:00+00:00,26103.192,Lunes-Viernes,2021,14,4
2021-04-16 15:00:00+00:00,25791.092,Lunes-Viernes,2021,15,4
2021-04-16 16:00:00+00:00,25510.649,Lunes-Viernes,2021,16,4
2021-04-16 17:00:00+00:00,25707.118,Lunes-Viernes,2021,17,4
2021-04-16 18:00:00+00:00,26847.981,Lunes-Viernes,2021,18,4
2021-04-16 19:00:00+00:00,28299.231,Lunes-Viernes,2021,19,4
2021-04-16 20:00:00+00:00,26167.136,Lunes-Viernes,2021,20,4
2021-04-16 21:00:00+00:00,24148.135,Lunes-Viernes,2021,21,4
2021-04-16 22:00:00+00:00,22595.641,Lunes-Viernes,2021,22,4
2021-04-16 23:00:00+00:00,21096.063,Lunes-Viernes,2021,23,4
2021-04-17 00:00:00+00:00,20038.525,Fin de semana,2021,0,4
2021-04-17 01:00:00+00:00,19529.068,Fin de semana,2021,1,4
2021-04-17 02:00:00+00:00,19307.437,Fin de semana,2021,2,4
2021-04-17 03:00:00+00:00,19079.652,Fin de semana,2021,3,4
2021-04-17 04:00:00+00:00,19584.481,Fin de semana,2021,4,4
2021-04-17 05:00:00+00:00,20394.406,Fin de semana,2021,5,4
2021-04-17 06:00:00+00:00,21762.513,Fin de semana,2021,6,4
2021-04-17 07:00:00+00:00,24072.299,Fin de semana,2021,7,4
2021-04-17 08:00:00+00:00,25390.297,Fin de semana,2021,8,4
2021-04-17 09:00:00+00:00,25643.608,Fin de semana,2021,9,4
2021-04-17 10:00:00+00:00,25562.662,Fin de semana,2021,10,4
2021-04-17 11:00:00+00:00,25496.19,Fin de semana,2021,11,4
2021-04-17 12:00:00+00:00,24994.528,Fin de semana,2021,12,4
2021-04-17 13:00:00+00:00,23647.04,Fin de semana,2021,13,4
2021-04-17 14:00:00+00:00,22568.439,Fin de semana,2021,14,4
2021-04-17 15:00:00+00:00,22033.704,Fin de semana,2021,15,4
2021-04-17 16:00:00+00:00,21793.777,Fin de semana,2021,16,4
2021-04-17 17:00:00+00:00,22176.264,Fin de semana,2021,17,4
2021-04-17 18:00:00+00:00,23433.393,Fin de semana,2021,18,4
2021-04-17 19:00:00+00:00,25629.219,Fin de semana,2021,19,4
2021-04-17 20:00:00+00:00,24430.387,Fin de semana,2021,20,4
2021-04-17 21:00:00+00:00,22626.313,Fin de semana,2021,21,4
2021-04-17 22:00:00+00:00,20897.862,Fin de semana,2021,22,4
2021-04-17 23:00:00+00:00,19303.153,Fin de semana,2021,23,4
2021-04-18 00:00:00+00:00,18276.838,Fin de semana,2021,0,4
2021-04-18 01:00:00+00:00,17762.015,Fin de semana,2021,1,4
2021-04-18 02:00:00+00:00,17528.377,Fin de semana,2021,2,4
2021-04-18 03:00:00+00:00,17409.983,Fin de semana,2021,3,4
2021-04-18 04:00:00+00:00,17760.332,Fin de semana,2021,4,4
2021-04-18 05:00:00+00:00,17938.587,Fin de semana,2021,5,4
2021-04-18 06:00:00+00:00,18695.774,Fin de semana,2021,6,4
2021-04-18 07:00:00+00:00,20683.834,Fin de semana,2021,7,4
2021-04-18 08:00:00+00:00,22331.022,Fin de semana,2021,8,4
2021-04-18 09:00:00+00:00,23039.745,Fin de semana,2021,9,4
2021-04-18 10:00:00+00:00,23114.679,Fin de semana,2021,10,4
2021-04-18 11:00:00+00:00,23313.297,Fin de semana,2021,11,4
2021-04-18 12:00:00+00:00,23021.148,Fin de semana,2021,12,4
2021-04-18 13:00:00+00:00,21559.471,Fin de semana,2021,13,4
2021-04-18 14:00:00+00:00,20673.052,Fin de semana,2021,14,4
2021-04-18 15:00:00+00:00,20241.458,Fin de semana,2021,15,4
2021-04-18 16:00:00+00:00,20360.892,Fin de semana,2021,16,4
2021-04-18 17:00:00+00:00,21096.481,Fin de semana,2021,17,4
2021-04-18 18:00:00+00:00,23004.869,Fin de semana,2021,18,4
2021-04-18 19:00:00+00:00,25325.223,Fin de semana,2021,19,4
2021-04-18 20:00:00+00:00,24244.846,Fin de semana,2021,20,4
2021-04-18 21:00:00+00:00,22550.124,Fin de semana,2021,21,4
2021-04-18 22:00:00+00:00,20847.897,Fin de semana,2021,22,4
2021-04-18 23:00:00+00:00,19524.952,Fin de semana,2021,23,4
2021-04-19 00:00:00+00:00,18813.013,Lunes-Viernes,2021,0,4
2021-04-19 01:00:00+00:00,18417.504,Lunes-Viernes,2021,1,4
2021-04-19 02:00:00+00:00,18563.265,Lunes-Viernes,2021,2,4
2021-04-19 03:00:00+00:00,19240.863,Lunes-Viernes,2021,3,4
2021-04-19 04:00:00+00:00,21986.17,Lunes-Viernes,2021,4,4
2021-04-19 05:00:00+00:00,25057.955,Lunes-Viernes,2021,5,4
2021-04-19 06:00:00+00:00,27100.458,Lunes-Viernes,2021,6,4
2021-04-19 07:00:00+00:00,28022.746,Lunes-Viernes,2021,7,4
2021-04-19 08:00:00+00:00,28565.46,Lunes-Viernes,2021,8,4
2021-04-19 09:00:00+00:00,28634.899,Lunes-Viernes,2021,9,4
2021-04-19 10:00:00+00:00,28674.144,Lunes-Viernes,2021,10,4
2021-04-19 11:00:00+00:00,28495.63,Lunes-Viernes,2021,11,4
2021-04-19 12:00:00+00:00,27872.254,Lunes-Viernes,2021,12,4
2021-04-19 13:00:00+00:00,26678.238,Lunes-Viernes,2021,13,4
2021-04-19 14:00:00+00:00,26242.069,Lunes-Viernes,2021,14,4
2021-04-19 15:00:00+00:00,25768.56,Lunes-Viernes,2021,15,4
2021-04-19 16:00:00+00:00,25583.437,Lunes-Viernes,2021,16,4
2021-04-19 17:00:00+00:00,26131.099,Lunes-Viernes,2021,17,4
2021-04-19 18:00:00+00:00,27540.531,Lunes-Viernes,2021,18,4
2021-04-19 19:00:00+00:00,28847.522,Lunes-Viernes,2021,19,4
2021-04-19 20:00:00+00:00,26377.179,Lunes-Viernes,2021,20,4
2021-04-19 21:00:00+00:00,24127.302,Lunes-Viernes,2021,21,4
2021-04-19 22:00:00+00:00,22584.329,Lunes-Viernes,2021,22,4
2021-04-19 23:00:00+00:00,21175.437,Lunes-Viernes,2021,23,4
2021-04-20 00:00:00+00:00,20411.522,Lunes-Viernes,2021,0,4
2021-04-20 01:00:00+00:00,20019.083,Lunes-Viernes,2021,1,4
2021-04-20 02:00:00+00:00,19913.563,Lunes-Viernes,2021,2,4
2021-04-20 03:00:00+00:00,20408.501,Lunes-Viernes,2021,3,4
2021-04-20 04:00:00+00:00,22507.303,Lunes-Viernes,2021,4,4
2021-04-20 05:00:00+00:00,25311.538,Lunes-Viernes,2021,5,4
2021-04-20 06:00:00+00:00,27075.635,Lunes-Viernes,2021,6,4
2021-04-20 07:00:00+00:00,28111.17,Lunes-Viernes,2021,7,4
2021-04-20 08:00:00+00:00,28372.88,Lunes-Viernes,2021,8,4
2021-04-20 09:00:00+00:00,28510.366,Lunes-Viernes,2021,9,4
2021-04-20 10:00:00+00:00,28678.765,Lunes-Viernes,2021,10,4
2021-04-20 11:00:00+00:00,28658.777,Lunes-Viernes,2021,11,4
2021-04-20 12:00:00+00:00,28005.214,Lunes-Viernes,2021,12,4
2021-04-20 13:00:00+00:00,27049.569,Lunes-Viernes,2021,13,4
2021-04-20 14:00:00+00:00,26442.354,Lunes-Viernes,2021,14,4
2021-04-20 15:00:00+00:00,26170.771,Lunes-Viernes,2021,15,4
2021-04-20 16:00:00+00:00,25854.609,Lunes-Viernes,2021,16,4
2021-04-20 17:00:00+00:00,26285.506,Lunes-Viernes,2021,17,4
2021-04-20 18:00:00+00:00,27572.267,Lunes-Viernes,2021,18,4
2021-04-20 19:00:00+00:00,28771.491,Lunes-Viernes,2021,19,4
2021-04-20 20:00:00+00:00,26356.208,Lunes-Viernes,2021,20,4
2021-04-20 21:00:00+00:00,24091.004,Lunes-Viernes,2021,21,4
2021-04-20 22:00:00+00:00,22694.479,Lunes-Viernes,2021,22,4
2021-04-20 23:00:00+00:00,21378.988,Lunes-Viernes,2021,23,4
2021-04-21 00:00:00+00:00,20543.221,Lunes-Viernes,2021,0,4
2021-04-21 01:00:00+00:00,20163.885,Lunes-Viernes,2021,1,4
2021-04-21 02:00:00+00:00,20106.855,Lunes-Viernes,2021,2,4
2021-04-21 03:00:00+00:00,20535.725,Lunes-Viernes,2021,3,4
2021-04-21 04:00:00+00:00,22539.998,Lunes-Viernes,2021,4,4
2021-04-21 05:00:00+00:00,25237.346,Lunes-Viernes,2021,5,4
2021-04-21 06:00:00+00:00,27068.595,Lunes-Viernes,2021,6,4
2021-04-21 07:00:00+00:00,28118.458,Lunes-Viernes,2021,7,4
2021-04-21 08:00:00+00:00,28531.859,Lunes-Viernes,2021,8,4
2021-04-21 09:00:00+00:00,28666.605,Lunes-Viernes,2021,9,4
2021-04-21 10:00:00+00:00,28723.127,Lunes-Viernes,2021,10,4
2021-04-21 11:00:00+00:00,28549.093,Lunes-Viernes,2021,11,4
2021-04-21 12:00:00+00:00,27924.936,Lunes-Viernes,2021,12,4
2021-04-21 13:00:00+00:00,26809.089,Lunes-Viernes,2021,13,4
2021-04-21 14:00:00+00:00,26218.723,Lunes-Viernes,2021,14,4
2021-04-21 15:00:00+00:00,26080.078,Lunes-Viernes,2021,15,4
2021-04-21 16:00:00+00:00,25770.6,Lunes-Viernes,2021,16,4
2021-04-21 17:00:00+00:00,26271.117,Lunes-Viernes,2021,17,4
2021-04-21 18:00:00+00:00,27621.563,Lunes-Viernes,2021,18,4
2021-04-21 19:00:00+00:00,28644.309,Lunes-Viernes,2021,19,4
2021-04-21 20:00:00+00:00,26208.067,Lunes-Viernes,2021,20,4
2021-04-21 21:00:00+00:00,23945.255,Lunes-Viernes,2021,21,4
2021-04-21 22:00:00+00:00,22630.391,Lunes-Viernes,2021,22,4
2021-04-21 23:00:00+00:00,21187.593,Lunes-Viernes,2021,23,4
2021-04-22 00:00:00+00:00,20361.081,Lunes-Viernes,2021,0,4
2021-04-22 01:00:00+00:00,19863.073,Lunes-Viernes,2021,1,4
2021-04-22 02:00:00+00:00,19804.243,Lunes-Viernes,2021,2,4
2021-04-22 03:00:00+00:00,20393.618,Lunes-Viernes,2021,3,4
2021-04-22 04:00:00+00:00,22707.279,Lunes-Viernes,2021,4,4
2021-04-22 05:00:00+00:00,25388.913,Lunes-Viernes,2021,5,4
2021-04-22 06:00:00+00:00,27313.363,Lunes-Viernes,2021,6,4
2021-04-22 07:00:00+00:00,28461.733,Lunes-Viernes,2021,7,4
2021-04-22 08:00:00+00:00,28945.958,Lunes-Viernes,2021,8,4
2021-04-22 09:00:00+00:00,29098.118,Lunes-Viernes,2021,9,4
2021-04-22 10:00:00+00:00,29252.277,Lunes-Viernes,2021,10,4
2021-04-22 11:00:00+00:00,29221.604,Lunes-Viernes,2021,11,4
2021-04-22 12:00:00+00:00,28377.89,Lunes-Viernes,2021,12,4
2021-04-22 13:00:00+00:00,27118.682,Lunes-Viernes,2021,13,4
2021-04-22 14:00:00+00:00,26617.637,Lunes-Viernes,2021,14,4
2021-04-22 15:00:00+00:00,26185.298,Lunes-Viernes,2021,15,4
2021-04-22 16:00:00+00:00,25828.68,Lunes-Viernes,2021,16,4
2021-04-22 17:00:00+00:00,26136.51,Lunes-Viernes,2021,17,4
2021-04-22 18:00:00+00:00,27191.159,Lunes-Viernes,2021,18,4
2021-04-22 19:00:00+00:00,28485.564,Lunes-Viernes,2021,19,4
2021-04-22 20:00:00+00:00,26267.223,Lunes-Viernes,2021,20,4
2021-04-22 21:00:00+00:00,24027.301,Lunes-Viernes,2021,21,4
2021-04-22 22:00:00+00:00,22486.951,Lunes-Viernes,2021,22,4
2021-04-22 23:00:00+00:00,20995.322,Lunes-Viernes,2021,23,4
2021-04-23 00:00:00+00:00,20195.135,Lunes-Viernes,2021,0,4
2021-04-23 01:00:00+00:00,19825.102,Lunes-Viernes,2021,1,4
2021-04-23 02:00:00+00:00,19668.73,Lunes-Viernes,2021,2,4
2021-04-23 03:00:00+00:00,20064.801,Lunes-Viernes,2021,3,4
2021-04-23 04:00:00+00:00,22038.259,Lunes-Viernes,2021,4,4
2021-04-23 05:00:00+00:00,24509.843,Lunes-Viernes,2021,5,4
2021-04-23 06:00:00+00:00,26285.323,Lunes-Viernes,2021,6,4
2021-04-23 07:00:00+00:00,27186.017,Lunes-Viernes,2021,7,4
2021-04-23 08:00:00+00:00,27515.092,Lunes-Viernes,2021,8,4
2021-04-23 09:00:00+00:00,27813.095,Lunes-Viernes,2021,9,4
2021-04-23 10:00:00+00:00,27937.226,Lunes-Viernes,2021,10,4
2021-04-23 11:00:00+00:00,27866.223,Lunes-Viernes,2021,11,4
2021-04-23 12:00:00+00:00,27009.608,Lunes-Viernes,2021,12,4
2021-04-23 13:00:00+00:00,25901.592,Lunes-Viernes,2021,13,4
2021-04-23 14:00:00+00:00,25216.666,Lunes-Viernes,2021,14,4
2021-04-23 15:00:00+00:00,24744.396,Lunes-Viernes,2021,15,4
2021-04-23 16:00:00+00:00,24439.367,Lunes-Viernes,2021,16,4
2021-04-23 17:00:00+00:00,24487.302,Lunes-Viernes,2021,17,4
2021-04-23 18:00:00+00:00,25414.809,Lunes-Viernes,2021,18,4
2021-04-23 19:00:00+00:00,26976.965,Lunes-Viernes,2021,19,4
2021-04-23 20:00:00+00:00,25305.947,Lunes-Viernes,2021,20,4
